ID,Income
TEST_0000,0.0
TEST_0001,0.0
TEST_0002,423.7003239901377
TEST_0003,718.7481362053732
TEST_0004,0.0
TEST_0005,816.5494161747429
TEST_0006,458.1190210384315
TEST_0007,0.0
TEST_0008,0.0
TEST_0009,1081.573423545861
TEST_0010,853.3604508773824
TEST_0011,920.5686480532963
TEST_0012,550.2683905133377
TEST_0013,849.838005397578
TEST_0014,0.0
TEST_0015,869.6318770024657
TEST_0016,763.9303687983197
TEST_0017,606.237630297609
TEST_0018,725.858138726875
TEST_0019,1008.9910533499481
TEST_0020,785.6350319760965
TEST_0021,1025.8995617761939
TEST_0022,0.0
TEST_0023,684.4342949983262
TEST_0024,0.0
TEST_0025,665.4459463033635
TEST_0026,785.465416316917
TEST_0027,957.3333731520077
TEST_0028,0.0
TEST_0029,556.9850063415577
TEST_0030,0.0
TEST_0031,959.4097771724462
TEST_0032,634.4733924133276
TEST_0033,0.0
TEST_0034,1001.3396820975577
TEST_0035,0.0
TEST_0036,0.0
TEST_0037,643.8702118841367
TEST_0038,697.1177631139531
TEST_0039,0.0
TEST_0040,557.5645719947202
TEST_0041,1365.4188216159214
TEST_0042,727.3781313200944
TEST_0043,1040.4357597614414
TEST_0044,781.2731061123928
TEST_0045,1037.1991948876066
TEST_0046,953.1400755926402
TEST_0047,673.0347478070308
TEST_0048,392.1584740799024
TEST_0049,0.0
TEST_0050,0.0
TEST_0051,467.6493052939037
TEST_0052,578.4870257309205
TEST_0053,609.6789735856405
TEST_0054,427.35213596246933
TEST_0055,620.2667129123056
TEST_0056,852.0894332815816
TEST_0057,0.0
TEST_0058,858.0088928589352
TEST_0059,796.7069282090573
TEST_0060,493.427538626959
TEST_0061,914.7450349400099
TEST_0062,367.8589615340866
TEST_0063,0.0
TEST_0064,654.6498069768388
TEST_0065,379.7083885482749
TEST_0066,0.0
TEST_0067,734.3085081047485
TEST_0068,803.1199140948872
TEST_0069,979.3825986606334
TEST_0070,0.0
TEST_0071,708.274131514645
TEST_0072,876.1486426615155
TEST_0073,792.7317892236589
TEST_0074,453.98742212587786
TEST_0075,195.07089250485174
TEST_0076,1007.5551811016715
TEST_0077,615.4094245765546
TEST_0078,0.0
TEST_0079,581.8432644298088
TEST_0080,0.0
TEST_0081,583.706821852816
TEST_0082,0.0
TEST_0083,0.0
TEST_0084,867.0228745637949
TEST_0085,1055.428629173624
TEST_0086,1283.5760448978294
TEST_0087,667.0243712827581
TEST_0088,875.1581294275757
TEST_0089,0.0
TEST_0090,1162.364348387105
TEST_0091,0.0
TEST_0092,535.3387201005023
TEST_0093,550.3480005194252
TEST_0094,1218.5983260956782
TEST_0095,463.3220536595869
TEST_0096,535.0880574644542
TEST_0097,581.5425405657161
TEST_0098,920.245612296036
TEST_0099,564.9756940647997
TEST_0100,0.0
TEST_0101,492.7658270265591
TEST_0102,509.72732353246164
TEST_0103,0.0
TEST_0104,604.8146333628351
TEST_0105,0.0
TEST_0106,746.5303588684875
TEST_0107,501.35560712688573
TEST_0108,979.7130200717407
TEST_0109,489.74462091592824
TEST_0110,0.0
TEST_0111,784.356955468987
TEST_0112,0.0
TEST_0113,985.8746465697799
TEST_0114,456.56617689593975
TEST_0115,0.0
TEST_0116,790.6363234923916
TEST_0117,586.3959052787916
TEST_0118,868.6218039812416
TEST_0119,666.4876481672267
TEST_0120,1045.385868325781
TEST_0121,861.1636185825263
TEST_0122,953.1400755926402
TEST_0123,574.0414008473743
TEST_0124,0.0
TEST_0125,857.592541980871
TEST_0126,0.0
TEST_0127,985.0779496406997
TEST_0128,508.51584054793057
TEST_0129,1162.525713729905
TEST_0130,739.3633545583328
TEST_0131,514.4485647269938
TEST_0132,421.99319233156365
TEST_0133,714.7011573022543
TEST_0134,872.1867910822298
TEST_0135,595.8041057475399
TEST_0136,771.850986079329
TEST_0137,917.9402384122852
TEST_0138,0.0
TEST_0139,481.66094093042017
TEST_0140,610.5454082154464
TEST_0141,588.3600300888586
TEST_0142,556.7022438940281
TEST_0143,0.0
TEST_0144,1077.8962007949851
TEST_0145,961.2417099973827
TEST_0146,0.0
TEST_0147,920.7891290638322
TEST_0148,942.7481343010652
TEST_0149,0.0
TEST_0150,1147.9563417907175
TEST_0151,647.2754193937789
TEST_0152,737.5989198788651
TEST_0153,531.7007352101923
TEST_0154,537.7102079176225
TEST_0155,620.4438293326333
TEST_0156,479.18229459847055
TEST_0157,0.0
TEST_0158,520.2221656306762
TEST_0159,0.0
TEST_0160,508.51584054793057
TEST_0161,710.8724168607699
TEST_0162,50.029316289237684
TEST_0163,400.49729602194986
TEST_0164,0.0
TEST_0165,737.0159236891346
TEST_0166,697.513690228379
TEST_0167,638.0514727059395
TEST_0168,0.0
TEST_0169,1003.376444984845
TEST_0170,486.336633838382
TEST_0171,929.4138967877559
TEST_0172,861.222758173793
TEST_0173,488.237711532507
TEST_0174,0.0
TEST_0175,807.5592610141638
TEST_0176,625.6540074420868
TEST_0177,0.0
TEST_0178,0.0
TEST_0179,939.3692629890456
TEST_0180,1046.9694864667617
TEST_0181,875.1820177237552
TEST_0182,630.7312323239414
TEST_0183,845.7876365860642
TEST_0184,606.237630297609
TEST_0185,547.8688827754747
TEST_0186,942.7481343010652
TEST_0187,0.0
TEST_0188,505.6268771787234
TEST_0189,567.419142037891
TEST_0190,1085.8026003933633
TEST_0191,548.6082512129244
TEST_0192,1069.3191924953883
TEST_0193,775.3944252894087
TEST_0194,517.4431755479513
TEST_0195,381.9497261710749
TEST_0196,0.0
TEST_0197,641.131870346781
TEST_0198,704.970339059614
TEST_0199,460.85629574135373
TEST_0200,0.0
TEST_0201,655.1253557190166
TEST_0202,0.0
TEST_0203,1100.4064641652967
TEST_0204,365.9088138645915
TEST_0205,0.0
TEST_0206,634.9707771689924
TEST_0207,0.0
TEST_0208,599.375258402641
TEST_0209,0.0
TEST_0210,856.8857901022643
TEST_0211,486.59919476365735
TEST_0212,0.0
TEST_0213,875.2044753414867
TEST_0214,732.6977747710391
TEST_0215,575.9579776193257
TEST_0216,775.8077542607513
TEST_0217,789.4791863681115
TEST_0218,789.3179235231223
TEST_0219,715.5028935221223
TEST_0220,853.5363237403147
TEST_0221,879.4841563390945
TEST_0222,979.3321931006705
TEST_0223,938.1944824244512
TEST_0224,701.1356082521012
TEST_0225,553.3590617704026
TEST_0226,619.459158739031
TEST_0227,1093.466698398728
TEST_0228,391.36231727833433
TEST_0229,1316.5887469740867
TEST_0230,653.3699376739582
TEST_0231,0.0
TEST_0232,733.9872381417654
TEST_0233,379.179356318073
TEST_0234,0.0
TEST_0235,936.0254411483872
TEST_0236,588.2408848262658
TEST_0237,751.5252613465416
TEST_0238,414.8338334388898
TEST_0239,0.0
TEST_0240,818.2829759571702
TEST_0241,600.0663551716042
TEST_0242,668.7586972169256
TEST_0243,1017.6951790205638
TEST_0244,0.0
TEST_0245,1055.5067899857645
TEST_0246,660.242530881065
TEST_0247,0.0
TEST_0248,0.0
TEST_0249,800.9816442874214
TEST_0250,674.7719718768798
TEST_0251,1022.6572415375354
TEST_0252,0.0
TEST_0253,0.0
TEST_0254,798.0283847053802
TEST_0255,624.4143409237172
TEST_0256,1077.8962007949851
TEST_0257,710.6177549203207
TEST_0258,906.6177296118061
TEST_0259,552.4065726784003
TEST_0260,820.2781096964869
TEST_0261,1032.6298040337224
TEST_0262,577.3568195657142
TEST_0263,811.6031788476594
TEST_0264,1012.8483820223001
TEST_0265,805.8168169788515
TEST_0266,807.4663069170252
TEST_0267,831.7734150435681
TEST_0268,606.237630297609
TEST_0269,841.6665627309917
TEST_0270,922.9637323406346
TEST_0271,632.4801533656023
TEST_0272,980.8670689948616
TEST_0273,665.1068223680669
TEST_0274,1068.7723659462458
TEST_0275,818.3964464135792
TEST_0276,0.0
TEST_0277,612.5659808457491
TEST_0278,746.4371558536919
TEST_0279,578.0093490875582
TEST_0280,369.2290578699727
TEST_0281,0.0
TEST_0282,538.110233830322
TEST_0283,794.2570415307666
TEST_0284,913.6328472483166
TEST_0285,731.6221183824935
TEST_0286,0.0
TEST_0287,-28.655703952028446
TEST_0288,714.0294393885342
TEST_0289,514.1986811114011
TEST_0290,959.1811982545199
TEST_0291,879.1757821310476
TEST_0292,757.5765719741327
TEST_0293,601.3881559395716
TEST_0294,807.2430820695572
TEST_0295,987.6291617154693
TEST_0296,698.0640831284206
TEST_0297,1038.7387944855054
TEST_0298,0.0
TEST_0299,580.582457452224
TEST_0300,0.0
TEST_0301,0.0
TEST_0302,407.32387447198977
TEST_0303,683.1834997884158
TEST_0304,0.0
TEST_0305,0.0
TEST_0306,1111.2961047362896
TEST_0307,828.4631706506018
TEST_0308,1115.419728106476
TEST_0309,744.1129494432646
TEST_0310,678.7754113792465
TEST_0311,639.6824747363115
TEST_0312,531.1600665820669
TEST_0313,638.3894050856672
TEST_0314,329.7701718188703
TEST_0315,631.1343609712624
TEST_0316,694.0849332905027
TEST_0317,780.065945060349
TEST_0318,0.0
TEST_0319,576.767821492183
TEST_0320,430.03000672920797
TEST_0321,0.0
TEST_0322,0.0
TEST_0323,0.0
TEST_0324,803.8605508137763
TEST_0325,614.5022846540662
TEST_0326,5.786275962100655
TEST_0327,0.0
TEST_0328,931.8417241191775
TEST_0329,1030.6836741595912
TEST_0330,468.1090579651375
TEST_0331,964.8464006753858
TEST_0332,465.50851383973065
TEST_0333,1002.2572289069698
TEST_0334,940.7705671205069
TEST_0335,548.2183618560854
TEST_0336,463.4563199519429
TEST_0337,1016.073721693601
TEST_0338,523.1251475361347
TEST_0339,833.2620449149426
TEST_0340,0.0
TEST_0341,1059.816393055052
TEST_0342,548.7399546415962
TEST_0343,0.0
TEST_0344,347.7239344501058
TEST_0345,0.0
TEST_0346,882.0719000149268
TEST_0347,688.8158877040171
TEST_0348,0.0
TEST_0349,557.5817603846591
TEST_0350,883.3517097712535
TEST_0351,0.0
TEST_0352,0.0
TEST_0353,616.8928875761883
TEST_0354,0.0
TEST_0355,0.0
TEST_0356,0.0
TEST_0357,0.0
TEST_0358,0.0
TEST_0359,0.0
TEST_0360,798.1647800382398
TEST_0361,695.2527442319944
TEST_0362,864.7242403335607
TEST_0363,0.0
TEST_0364,0.0
TEST_0365,782.3321573190779
TEST_0366,0.0
TEST_0367,413.7236704766012
TEST_0368,402.16800195570147
TEST_0369,693.0524850230327
TEST_0370,623.7853368235873
TEST_0371,810.5533493475872
TEST_0372,1041.5396294255013
TEST_0373,0.0
TEST_0374,0.0
TEST_0375,999.7986252597657
TEST_0376,824.8787520556459
TEST_0377,874.7041247831196
TEST_0378,0.0
TEST_0379,458.0300958415041
TEST_0380,960.6500610267913
TEST_0381,843.0715040294812
TEST_0382,897.4838089223847
TEST_0383,591.489494952975
TEST_0384,642.7003712963705
TEST_0385,0.0
TEST_0386,0.0
TEST_0387,1020.6732118317395
TEST_0388,0.0
TEST_0389,336.3152516193524
TEST_0390,720.2487845319241
TEST_0391,736.2956717748584
TEST_0392,577.7525403122692
TEST_0393,662.1457276302201
TEST_0394,900.2124677096429
TEST_0395,806.4608066962477
TEST_0396,758.8674233689227
TEST_0397,562.7075122019884
TEST_0398,427.91140534742874
TEST_0399,550.750542210545
TEST_0400,785.1423614923577
TEST_0401,0.0
TEST_0402,722.2921853160043
