ID,Income
TEST_0000,-3.0922697336627616
TEST_0001,19.429088297452576
TEST_0002,144.9906588840074
TEST_0003,280.07258766419386
TEST_0004,-4.731288101348956
TEST_0005,302.9978974864414
TEST_0006,159.12649234877392
TEST_0007,4.648188400544202
TEST_0008,-11.496296986695974
TEST_0009,430.2790498052051
TEST_0010,409.4690329560472
TEST_0011,398.3824517073363
TEST_0012,211.99177446105904
TEST_0013,349.9061807352071
TEST_0014,2.0898135853848707
TEST_0015,316.8683019169851
TEST_0016,263.59107984166224
TEST_0017,200.86520411105113
TEST_0018,228.53875115522052
TEST_0019,456.7072289551893
TEST_0020,278.21700940206574
TEST_0021,434.5536156081846
TEST_0022,0.5633651067587727
TEST_0023,349.54459953853245
TEST_0024,-2.0627528376084574
TEST_0025,259.01042334441354
TEST_0026,291.0084481426271
TEST_0027,472.16036932943825
TEST_0028,-22.285713688201724
TEST_0029,266.7541169460244
TEST_0030,7.323213287349921
TEST_0031,354.63064644947485
TEST_0032,144.73457719925455
TEST_0033,-8.752586372980055
TEST_0034,359.32782545350585
TEST_0035,6.897734436644064
TEST_0036,4.648188400544201
TEST_0037,259.89937035980086
TEST_0038,255.26246629779652
TEST_0039,-1.187987937723259
TEST_0040,207.949307032384
TEST_0041,700.5131822051623
TEST_0042,256.2122320916264
TEST_0043,442.1090689693179
TEST_0044,331.8312123913341
TEST_0045,393.36894087326016
TEST_0046,395.99311787707234
TEST_0047,241.4911245638267
TEST_0048,142.63606868489072
TEST_0049,-1.8681665286705949
TEST_0050,8.73133464999043
TEST_0051,152.20525599916868
TEST_0052,237.00643269873808
TEST_0053,234.5210096552218
TEST_0054,161.6457806869726
TEST_0055,215.08127753814148
TEST_0056,302.2402620137153
TEST_0057,0.5633651067587727
TEST_0058,311.57765182416085
TEST_0059,315.67522951731894
TEST_0060,161.95392741677347
TEST_0061,322.5751186856403
TEST_0062,101.85600492857603
TEST_0063,14.562875913114969
TEST_0064,251.47538668192828
TEST_0065,135.64198905924707
TEST_0066,1.8135802989598677
TEST_0067,274.90936812149835
TEST_0068,328.8327196045891
TEST_0069,423.9861294655356
TEST_0070,7.672218081861522
TEST_0071,258.804863728825
TEST_0072,344.613041252835
TEST_0073,258.0514308716879
TEST_0074,190.53686338436958
TEST_0075,55.98635481918368
TEST_0076,401.5805642543728
TEST_0077,227.74613274128933
TEST_0078,11.494083776689882
TEST_0079,216.30181228656903
TEST_0080,4.648188400544201
TEST_0081,238.79311846480738
TEST_0082,22.955336937222874
TEST_0083,1.6854606889027102
TEST_0084,295.92766798359173
TEST_0085,411.2453761663869
TEST_0086,695.1173154930832
TEST_0087,214.6915748667038
TEST_0088,371.0365905820263
TEST_0089,-1.1879879377232585
TEST_0090,511.06227112985584
TEST_0091,2.0898135853848707
TEST_0092,279.33717568926284
TEST_0093,183.32091992507384
TEST_0094,492.6312559038605
TEST_0095,275.11645667562294
TEST_0096,181.33016832542285
TEST_0097,226.44299900262138
TEST_0098,343.8446514021242
TEST_0099,211.58473930312005
TEST_0100,10.90608363857919
TEST_0101,181.62481890474854
TEST_0102,201.7330232591346
TEST_0103,1.8702907551922126
TEST_0104,246.74042590027977
TEST_0105,-13.345883909913379
TEST_0106,255.0767905971556
TEST_0107,205.20919852899058
