ID,Income
TEST_0000,0.0
TEST_0001,0.0
TEST_0002,542.9994506835938
TEST_0003,480.64556884765625
TEST_0004,0.0
TEST_0005,455.6583251953125
TEST_0006,428.62109375
TEST_0007,0.0
TEST_0008,0.0
TEST_0009,646.0111694335938
TEST_0010,638.55322265625
TEST_0011,649.002685546875
TEST_0012,423.8060302734375
TEST_0013,625.1029663085938
TEST_0014,0.0
TEST_0015,638.4447021484375
TEST_0016,619.2656860351562
TEST_0017,643.4951171875
TEST_0018,489.9910583496094
TEST_0019,641.452880859375
TEST_0020,657.273681640625
TEST_0021,644.8975219726562
TEST_0022,0.0
TEST_0023,555.47509765625
TEST_0024,0.0
TEST_0025,591.3556518554688
TEST_0026,637.5044555664062
TEST_0027,640.8287353515625
TEST_0028,0.0
TEST_0029,563.4520263671875
TEST_0030,0.0
TEST_0031,519.8845825195312
TEST_0032,619.7882080078125
TEST_0033,0.0
TEST_0034,638.6243896484375
TEST_0035,0.0
TEST_0036,0.0
TEST_0037,475.0902099609375
TEST_0038,648.8504638671875
TEST_0039,0.0
TEST_0040,431.24322509765625
TEST_0041,648.8504638671875
TEST_0042,657.2736206054688
TEST_0043,524.3203125
TEST_0044,435.8751220703125
TEST_0045,619.601806640625
TEST_0046,631.0181884765625
TEST_0047,622.01806640625
TEST_0048,443.4040832519531
TEST_0049,0.0
TEST_0050,0.0
TEST_0051,572.9717407226562
TEST_0052,527.8728637695312
TEST_0053,535.3934326171875
TEST_0054,562.79150390625
TEST_0055,559.6898193359375
TEST_0056,638.6243896484375
TEST_0057,0.0
TEST_0058,614.6549072265625
TEST_0059,644.8976440429688
TEST_0060,466.08782958984375
TEST_0061,502.5513916015625
TEST_0062,551.0945434570312
TEST_0063,0.0
TEST_0064,494.34893798828125
TEST_0065,406.1221008300781
TEST_0066,0.0
TEST_0067,449.61541748046875
TEST_0068,577.1758422851562
TEST_0069,638.6243896484375
TEST_0070,0.0
TEST_0071,619.7882080078125
TEST_0072,642.0725708007812
TEST_0073,651.5674438476562
TEST_0074,640.4010009765625
TEST_0075,484.629638671875
TEST_0076,619.2656860351562
TEST_0077,562.79150390625
TEST_0078,0.0
TEST_0079,645.3955688476562
TEST_0080,0.0
TEST_0081,649.002685546875
TEST_0082,0.0
TEST_0083,0.0
TEST_0084,614.6549072265625
TEST_0085,643.7105712890625
TEST_0086,605.90283203125
TEST_0087,646.01123046875
TEST_0088,517.7808227539062
TEST_0089,0.0
TEST_0090,597.8587646484375
TEST_0091,0.0
TEST_0092,428.451416015625
TEST_0093,420.51788330078125
TEST_0094,552.3646240234375
TEST_0095,419.1163024902344
TEST_0096,562.79150390625
TEST_0097,474.4854431152344
TEST_0098,660.4503173828125
TEST_0099,648.8504638671875
TEST_0100,0.0
TEST_0101,421.65838623046875
TEST_0102,596.654296875
TEST_0103,0.0
TEST_0104,577.1758422851562
TEST_0105,0.0
TEST_0106,637.5044555664062
TEST_0107,468.14959716796875
TEST_0108,619.7882080078125
TEST_0109,432.8182373046875
TEST_0110,0.0
TEST_0111,442.355712890625
TEST_0112,0.0
TEST_0113,640.4010009765625
TEST_0114,572.8380126953125
TEST_0115,0.0
TEST_0116,513.07373046875
TEST_0117,494.0223388671875
TEST_0118,508.68212890625
TEST_0119,426.5330505371094
TEST_0120,637.207275390625
TEST_0121,637.2463989257812
TEST_0122,637.2463989257812
TEST_0123,594.8031005859375
TEST_0124,0.0
TEST_0125,558.1953735351562
TEST_0126,0.0
TEST_0127,638.4447021484375
TEST_0128,437.5264587402344
TEST_0129,660.4503173828125
TEST_0130,631.0181884765625
TEST_0131,630.3350219726562
TEST_0132,411.2037658691406
TEST_0133,638.4447021484375
TEST_0134,638.6243896484375
TEST_0135,562.79150390625
TEST_0136,553.9482421875
TEST_0137,642.0725708007812
TEST_0138,0.0
TEST_0139,461.6480712890625
TEST_0140,645.3955688476562
TEST_0141,660.4503784179688
TEST_0142,559.6898193359375
TEST_0143,0.0
TEST_0144,618.4404296875
TEST_0145,638.4447021484375
TEST_0146,0.0
TEST_0147,648.8505249023438
TEST_0148,622.85546875
TEST_0149,0.0
TEST_0150,536.0156860351562
TEST_0151,577.1758422851562
TEST_0152,520.41943359375
TEST_0153,614.6548461914062
TEST_0154,643.4951171875
TEST_0155,604.4772338867188
TEST_0156,640.4010009765625
TEST_0157,0.0
TEST_0158,563.4520263671875
TEST_0159,0.0
TEST_0160,440.5387268066406
TEST_0161,638.4447021484375
TEST_0162,406.58404541015625
TEST_0163,426.989013671875
TEST_0164,0.0
TEST_0165,432.4422912597656
TEST_0166,495.4464111328125
TEST_0167,453.0215148925781
TEST_0168,0.0
TEST_0169,637.5044555664062
TEST_0170,533.1917114257812
TEST_0171,541.557373046875
TEST_0172,469.3019714355469
TEST_0173,549.5553588867188
TEST_0174,0.0
TEST_0175,637.207275390625
TEST_0176,494.0223388671875
TEST_0177,0.0
TEST_0178,0.0
TEST_0179,529.1976318359375
TEST_0180,596.6071166992188
TEST_0181,473.70074462890625
TEST_0182,563.4520263671875
TEST_0183,619.7882080078125
TEST_0184,637.2464599609375
TEST_0185,562.79150390625
TEST_0186,640.8287353515625
TEST_0187,0.0
TEST_0188,607.6902465820312
TEST_0189,426.989013671875
TEST_0190,645.3955688476562
TEST_0191,556.3290405273438
TEST_0192,640.4010009765625
TEST_0193,494.68170166015625
TEST_0194,640.4010620117188
TEST_0195,413.2406921386719
TEST_0196,0.0
TEST_0197,607.6902465820312
TEST_0198,475.5404968261719
TEST_0199,373.07415771484375
TEST_0200,0.0
TEST_0201,494.44171142578125
TEST_0202,0.0
TEST_0203,564.2890625
TEST_0204,404.3241271972656
TEST_0205,0.0
TEST_0206,597.8560791015625
TEST_0207,0.0
TEST_0208,434.3357238769531
TEST_0209,0.0
TEST_0210,453.0380859375
TEST_0211,563.4520263671875
TEST_0212,0.0
TEST_0213,651.5674438476562
TEST_0214,610.6259765625
TEST_0215,584.142578125
TEST_0216,623.9224853515625
TEST_0217,473.70074462890625
TEST_0218,422.8539123535156
TEST_0219,478.8443908691406
TEST_0220,614.6548461914062
TEST_0221,456.1654052734375
TEST_0222,619.7882080078125
TEST_0223,649.002685546875
TEST_0224,646.01123046875
TEST_0225,420.4461364746094
TEST_0226,457.0777282714844
TEST_0227,561.4618530273438
TEST_0228,417.27618408203125
TEST_0229,637.0421752929688
TEST_0230,637.207275390625
TEST_0231,0.0
TEST_0232,474.6335144042969
TEST_0233,410.0609130859375
TEST_0234,0.0
TEST_0235,638.4447021484375
TEST_0236,542.9994506835938
TEST_0237,623.9224853515625
TEST_0238,403.7870178222656
TEST_0239,0.0
TEST_0240,475.6991882324219
TEST_0241,541.7603759765625
TEST_0242,577.1758422851562
TEST_0243,610.865478515625
TEST_0244,0.0
TEST_0245,651.5674438476562
TEST_0246,431.80926513671875
TEST_0247,0.0
TEST_0248,0.0
TEST_0249,605.515625
TEST_0250,605.2556762695312
TEST_0251,643.7105712890625
TEST_0252,0.0
TEST_0253,0.0
TEST_0254,631.0181884765625
TEST_0255,621.5740966796875
TEST_0256,624.9299926757812
TEST_0257,490.7323913574219
TEST_0258,619.7882080078125
TEST_0259,440.306396484375
TEST_0260,637.207275390625
TEST_0261,620.0633544921875
TEST_0262,638.4447021484375
TEST_0263,637.5044555664062
TEST_0264,537.8578491210938
TEST_0265,611.7254638671875
TEST_0266,501.2264709472656
TEST_0267,643.4951171875
TEST_0268,649.002685546875
TEST_0269,622.01806640625
TEST_0270,591.3556518554688
TEST_0271,640.8287353515625
TEST_0272,619.7882080078125
TEST_0273,657.2736206054688
TEST_0274,634.038818359375
TEST_0275,637.5044555664062
TEST_0276,0.0
TEST_0277,494.35894775390625
TEST_0278,509.7298889160156
TEST_0279,441.9798583984375
TEST_0280,386.6455993652344
TEST_0281,0.0
TEST_0282,440.9319763183594
TEST_0283,580.8443603515625
TEST_0284,651.5674438476562
TEST_0285,654.1701049804688
TEST_0286,0.0
TEST_0287,414.2481689453125
TEST_0288,458.68341064453125
TEST_0289,607.690185546875
TEST_0290,646.01123046875
TEST_0291,592.9083862304688
TEST_0292,619.7882080078125
TEST_0293,490.66351318359375
TEST_0294,637.5044555664062
TEST_0295,638.6243896484375
TEST_0296,562.79150390625
TEST_0297,592.3413696289062
TEST_0298,0.0
TEST_0299,646.01123046875
TEST_0300,0.0
TEST_0301,0.0
TEST_0302,404.80743408203125
TEST_0303,619.7882080078125
TEST_0304,0.0
TEST_0305,0.0
TEST_0306,589.8433227539062
TEST_0307,632.6896362304688
TEST_0308,643.4951171875
TEST_0309,607.690185546875
TEST_0310,614.6549072265625
TEST_0311,667.7517700195312
TEST_0312,463.9511413574219
TEST_0313,471.7351989746094
TEST_0314,403.173828125
TEST_0315,645.99267578125
TEST_0316,638.4447021484375
TEST_0317,631.0181884765625
TEST_0318,0.0
TEST_0319,513.1610717773438
TEST_0320,434.4576110839844
TEST_0321,0.0
TEST_0322,0.0
TEST_0323,0.0
TEST_0324,648.8504638671875
TEST_0325,643.4951171875
TEST_0326,430.2289123535156
TEST_0327,0.0
TEST_0328,605.2556762695312
TEST_0329,586.33740234375
TEST_0330,628.9700317382812
TEST_0331,643.4951171875
TEST_0332,427.37872314453125
TEST_0333,638.1611328125
TEST_0334,648.8505249023438
TEST_0335,559.6898193359375
TEST_0336,430.9476318359375
TEST_0337,625.9036865234375
TEST_0338,641.452880859375
TEST_0339,541.3714599609375
TEST_0340,0.0
TEST_0341,606.7529296875
TEST_0342,483.5674743652344
TEST_0343,0.0
TEST_0344,398.6117248535156
TEST_0345,0.0
TEST_0346,619.2656860351562
TEST_0347,481.0503234863281
TEST_0348,0.0
TEST_0349,619.7882080078125
TEST_0350,622.01806640625
TEST_0351,0.0
TEST_0352,0.0
TEST_0353,576.1890258789062
TEST_0354,0.0
TEST_0355,0.0
TEST_0356,0.0
TEST_0357,0.0
TEST_0358,0.0
TEST_0359,0.0
TEST_0360,473.8984375
TEST_0361,612.3032836914062
TEST_0362,619.2656860351562
TEST_0363,0.0
TEST_0364,0.0
TEST_0365,563.4520263671875
TEST_0366,0.0
TEST_0367,384.2984313964844
TEST_0368,403.2033996582031
TEST_0369,619.2656860351562
TEST_0370,570.07958984375
TEST_0371,619.2656860351562
TEST_0372,640.8287353515625
TEST_0373,0.0
TEST_0374,0.0
TEST_0375,640.4010620117188
TEST_0376,511.948974609375
TEST_0377,641.452880859375
TEST_0378,0.0
TEST_0379,549.5553588867188
TEST_0380,648.8505249023438
TEST_0381,638.4447021484375
TEST_0382,468.7361755371094
TEST_0383,489.4190673828125
TEST_0384,484.3509216308594
TEST_0385,0.0
TEST_0386,0.0
TEST_0387,623.9224853515625
TEST_0388,0.0
TEST_0389,394.9149475097656
TEST_0390,614.6548461914062
TEST_0391,494.5450439453125
TEST_0392,634.038818359375
TEST_0393,566.1034545898438
TEST_0394,504.7093811035156
TEST_0395,604.9112548828125
TEST_0396,631.0181884765625
TEST_0397,507.74151611328125
TEST_0398,517.3324584960938
TEST_0399,424.86383056640625
TEST_0400,475.5404968261719
TEST_0401,0.0
TEST_0402,628.9700317382812
TEST_0403,0.0
TEST_0404,619.7882080078125
TEST_0405,515.7371826171875
TEST_0406,386.15045166015625
TEST_0407,638.6243896484375
TEST_0408,622.85546875
